461508,"MARY IMMACULATE SCHOOL, K K BANERJEE ROAD,BERHAMPORE,MURSHIDABAD, MURSHIDABAD, WEST BENGAL"
461509,"BERHAMPORE POLYTECHNIC COLLEGE, 3/20 GIRIJAPARA LANE, P.O-KHAGRA, P.S-BERHAMPORE, MURSHIDABAD, WEST BENGAL"
461510,"DELHI PUBLIC SCHOOL, DELHI PUBLIC SCHOOL, NTPC FARAKKA, POST - NABARUN, DIST - MURSHIDABAD, SATE - WEST BENGAL, PIN -742236,MURSHIDABAD, WEST BENGAL"
461706,"ZILLA PUBLIC SCHOOL, SANKARARA TAMLUK, PURBA MEDINIPUR, WEST BENGAL"
460824,"PM SHRI KENDRIYA VIDYALAYA COSSIPORE, 4 DUM DUM ROAD SEVEN TANKS ESTATE KOLKATA - 700002. NEAR DUMDUM COSSIPORE CLUB, KOLKATA,WEST BENGAL"
460825,"MAHADEVI BIRLA WORLD ACADEMY, 17A, DARGA ROAD, PARK CIRCUS , 4 NO. BRIDGE, KOLKATA 700017, KOLKATA, WEST BENGAL"
460826,"S S PUBLIC SCHOOL M B ROAD KOLKATA WB, 2/179A MAHENDRA BANERJEE ROAD DISTT- KOLKATA WEST BENGAL, PIN CODE 700060, KOLKATA, WESTBENGAL"
460827,"LABAN HRAD VIDYAPITH, AD - 369 SALT LAKE SECTOR - I KOLKATA - 700064. WEST BENGAL., KOLKATA, WEST BENGAL"
460828,"UMESCHANDRA COLLEGE, UMESCHANDRA COLLEGE MAIN CAMPUS 13 SURYA SEN STREET KOLKATA - 700012, KOLKATA, WEST BENGAL"
460829,"PM SHRI KENDRIYA VIDYALAYA NO.I ISHAPORE, 4, THE PARK, ISHAPORE, P.O. NAWABGANJ, ISHAPORE , NORTH 24 PARGANAS, PIN CODE:743144,KOLKATA, WEST BENGAL"
460830,"LAKSHMIPAT SINGHANIA ACADEMY, 12-B,ALIPORE ROAD , KOLKATA 700027. NEAR COMMAND HOSPITAL, KOLKATA, WEST BENGAL"
460831,"INDUS VALLEY WORLD SCHOOL, 488 AJOY NAGAR, E.M. BYPASS, NEAR PEERLESS HOSPITAL , KOLKATA 700094, KOLKATA, WEST BENGAL"
460832,"SISTER NIVEDITA UNIVERSITY, DG-1/2, ACTION AREA-I, NEWTOWN, KOLKATA 700156. NEAR TATA MEDICAL CANCER HOSPITAL, KOLKATA, WEST BENGAL"
460907,"MODI PUBLIC SCHOOL SILIGURI, PATHARGHATA ROAD MATIGARA, SILIGURI, WEST BENGAL"
460908,"ROYAL ACADEMY, PATAHARGHATA ROAD MATIGARA BESIDE R.I. OFFICE PIN 743010, SILIGURI, WEST BENGAL"
461004,"BANKURA UNNAYANI INSTITUTE OF ENGINEERING, AT: POHABAGAN  VILLAGE: SHUBHANKAR NAGAR PO: BHAGBAND DIST: BANKURA, BANKURA, WESTBENGAL"
461202,"ASHALATA BASU VIDYALAYA, OLD POLICE LINE ROAD, SILPASAMITI PARA, JALPAIGURI,PIN-735101, JALPAIGURI, WEST BENGAL"
120103,"R.V.R. & J.C. COLLEGE OF ENGINEERING, CHANDRAMOULIPURAM CHOWDAVARAM GUNTUR ANDHRA PRADESH PIN 522019, GUNTUR, ANDHRA PRADESH"
120305,"AKSHARA VIDYALAYA, SARASWATHI NAGAR VENKATACHALAM MANDAL OPP. RELIANCE PETROL PUMP, NELLORE, ANDHRA PRADESH"
120405,"LITTE ANGLES SCHOOL, 18-1-90/14/A1 YASODA NAGAR TIRUPATI-517501, TIRUPATHI, ANDHRA PRADESH"
120510,"SRI DURGA MALLESWARA SIDDHARTHA MAHILA KALASALA (DEGREE COLLEGE), OPPOSITE HOTEL FORTUNE MURALI, VENKATESWARAPURAM, LABBIPET,VIJAYAWADA, VIJAYAWADA, ANDHRA PRADESH"
120511,"BHASHYAM(E.M) HIGH SCHOOL, DR.NO ? 74-2-16 CHOWDARYPET (ASHOK NAGAR) BEHIND SIRIS COMPANY PATAMATA VIJAYAWADA, VIJAYAWADA,ANDHRA PRADESH"
120512,"MARIS STELLA COLLEGE, NH-16 SERVICE ROAD BENZ CIRCLE, VIJAYAWADA, ANDHRA PRADESH"
120513,"CHITTURI HIGH SCHOOL, GANDHI NAGAR VIJAYAWADA ANDHRA PRADESH 520003, VIJAYAWADA, ANDHRA PRADESH"
120514,"SRI VIJNAN VIHARA EM SCHOOL, BESIDE DECOTHLON ROAD, OPP LAKSHMI MOBILES , ENIKEPADU- 521108, VIJAYAWADA, ANDHRA PRADESH"
120515,"VIJAYA INSTITUTE OF TECHNOLOGY FOR WOMEN, ENIKEPADU BESIDE CROMA SHOWROOM STREET VIJAYAWADA ANDHRA PRADESH 521108,VIJAYAWADA, ANDHRA PRADESH"
122401,"RAJAMAHENDRI INSTITUTE OF ENGINEERING AND TECHNOLOGY, BHOOPALAPATANM NEAR PIDIMGOYYI RAJAHMUNDRY EAST GODAVARI DISTRICTANDHRA PRADESH-533107., RAJAHMUNDRY, ANDHRA PRADESH"
122402,"GOVERNMENT COLLEGE AUTONOMOUS, CENTRAL JAIL ROAD, NEAR Y JUNCTION, RAJAHMUNDRY, ANDHRA PRADESH"
120606,"KENDRIYA VIDYALAYA WALTAIR, OPPOSITE TO PORT HOSPITAL THATICHETLAPALEM BEHIND ANDHRA JYOTHI PRESS, VISAKHAPATNAM, ANDHRAPRADESH"
120607,"NAVY CHILDREN SCHOOL, NAVY CHILDREN SCHOOL SVN COLONY 104 AREA MARRIPALEM POST VISAKHAPATNAM - 530018, VISAKHAPATNAM, ANDHRAPRADESH"
120613,"VISAKHA VALLEY SCHOOL, OLD DAIRY FARM HANUMANTHAWAKA JUNCTION NEAR RURAL MRO & DEO OFFICE VISAKHAPATNAM 530040, VISAKHAPATNAM,ANDHRA PRADESH"
120801,"NARASARAOPETA INSTITUTE OF TECHNOLOGY, KOTAPPAKONDA ROAD YALLAMANDA (POST) NARASARAOPET PALNADU(GUNTUR) (DT) - 522601,NARASARAOPET, ANDHRA PRADESH"
121401,"ST. ANNS. ENGINEERING COLLEGE, NAYANIPALLI. VETAPLEM MANDAL. CHIRALA, CHIRALA, ANDHRA PRADESH"
130104,"KENDIRIYA VIDAYALAYA NO. II ITANAGAR, CHIMPU POST -R. K. MISSION DISTT. -PAPUMPARE ITANAGAR-791111(AP), ITANAGAR/NAHARLAGUN, ARUNACHALPRADESH"
140104,"DHSK COMMERCE COLLEGE, K C GOGOI PATH, DIBRUGARH, ASSAM"
140105,"DIBRU COLLEGE, BOIRAGIMOTH, DIBRUGARH 786003, DIBRUGARH, ASSAM"
140208,"FACULTY HIGHER SECONDARY SCHOOL, FACULTY H S SCHOOL NORTH GUWAHATI, GUWAHATI, ASSAM"
140209,"HOLY CHILD SCHOOL, KRISHNA NAGAR CHANDMARI GUWAHATI PIN: 781003., GUWAHATI, ASSAM"
140210,"SHRIMANTA SHANKAR ACADEMY, GIRIJANANDA CHOWDHARY COMPLEX, DISPUR, G. S ROAD, OPPOSITE ASSAM SECRETARIAT, GUWAHATI, ASSAM"
140211,"MONTFORT SCHOOL, 10TH MILE G.S. ROAD AMERIGOG GUWAHATI, GUWAHATI, ASSAM"
140212,"MAHARISHI VIDYA MANDIR, MAHARISHI VIDYA MANDIR - IV, BARSAJAI,  LALMATI, GUWAHATI, ASSAM"
140213,"ARMY PUBLIC SCHOOL BASISTHA, ARMY PUBLIC SCHOOL BASISTHA OPPOSITE RAM MANDIR BASISTHA GUWAHATI, GUWAHATI, ASSAM"
140214,"SARALA BIRLA GYAN JYOTI, AMINGAON NATIONAL HIGHWAY 31 OPP. RAJIV GANDHI INDOOR STADIUM, GUWAHATI, ASSAM"
140302,"MAHARISHI VIDYA MANDIR, KATHAL ROAD, BHAKATPUR, CACHAR, SILCHAR, ASSAM, SILCHAR, ASSAM"
140303,"KENDRIYA VIDYALAYA SILCHAR, CHANDMARI ROAD, TARAPUR, IN FRONT OF TV CENTRE, SILCHAR, ASSAM, SILCHAR, ASSAM"
141202,"DELHI PUBLIC SCHOOL, BORBHETI NAMGARH ROAD- ROWRIAHJAAN OPP HAROOCHARAI TEA ESTATE PO CHARINGIA PS PULIBOR, JORHAT, ASSAM"
141302,"LAKHIMPUR GIRLS'' COLLEGE, P.O.: KHELMATI, NORTH LAKHIMPUR, LAKHIMPUR, ASSAM"
150252,"S.V.M. RESIDENTIAL PUBLIC SCHOOL, ROAD NO. 24 RAJEEV NAGAR BEHIND CRPF CAMP, ASHIANA DIGHA ROAD, PATNA, BIHAR"
150502,"P.T. J.M. SARASWATI VIDYA MANDIR, HASANPUR, PO- NAHUB, P.S.-RAJGIR, NALANDA, BIHAR"
150503,"CAMBRIDGE SCHOOL, PAHARPURA PO - RANABIGHA, NALANDA, BIHAR"
150602,"HELLENS SCHOOL, SITAMARHI, HELLENS SCHOOL, AMGHATTA, DUMRA, SITAMARHI, SITAMARHI, BIHAR"
150603,"SRI RADHA KRISHNA GOENKA COLLEGE, DEEPAK STORE GALI PROFESSOR COLONY KVJ NAGAR BHABDEPUR, SITAMARHI, BIHAR"
151201,"CHAMAN SAH SARASWATI VIDYA MANDIR JAGATPUR BANKA, JAGATPUR BANKA, BANKA, BIHAR"
151402,"NOTRE DAME P SCH BELBAGH BETTIAH W CHAMPARAN BR, NOTRE DAME PUBLIC SCHOOL BELBAGH BETTIAH WEST CHAMPARAM PIN CODE - 845438,BETTIAH, BIHAR"
151403,"SARASWATI VIDYA MANDIR BARAWAT SENA, BETTIAH WEST CHAMPARAN, BIHAR 845438, BETTIAH, BIHAR"
151501,"DAV SCHOOL, SAITHA RAMPUR ROAD . BHABUA.KAIMUR BIHAR, BHABUA, BIHAR"
153003,"GREENFIELD PUBLIC SCHOOL, NH-31 HARDA PURNEA, PURNEA, BIHAR"
153104,"CENTRAL PUBLIC SCHOOL, CENTRAL PUBLIC SCHOOL TAJPUR ROAD SAMASTIPUR, SAMASTIPUR, BIHAR"
150106,"MODERN ACADEMY ASHOK NGR CHAROVA GAYA BIHAR, MODERN ACADEMY ASHOK NAGAR CHAROVA PO - AIRPORT GAYA BIHAR, GAYA, BIHAR"
150251,"FOUNDATION ACAD IIT RES COMPLEX BIHTA PATNA BR, FOUNDATION ACADEMY, IIT PATNA, BIHTA CAMPUS, PATNA, BIHAR, PATNA, BIHAR"
151606,"ST JOSHEPS SCHOOL, NTPC DEEPTINAGAR TTS NTPC KAHALGAON, BHAGALPUR, BIHAR"
151814,"DARBHANGA PUBLIC SCHOOL, BYPASS NEAR NH- 57 DILLI MORE DARBHANGA BIHAR. PIN - 846005, DARBHANGA, BIHAR"
152604,"ST XAVIER`S HIGH SCHOOL, NEAR JANPUL AWADHESH CHOWK MOTIHARI, MOTIHARI, BIHAR"
152701,"DAV PUBLIC SCHOOL, NAYATOLA KESHOPUR JAMALPUR DIST MUNGER, MUNGER, BIHAR"
170114,"KRISHNA PUBLIC SCHOOL, NEAR UTSAV BHAWAN, SUNDER NAGAR, POST - SUPELA, BHILAI, DIST - DURG (CHHATTISGARH) PIN - 490023, BHILAINAGAR/DURG, CHHATTISGARH"
170206,"ST FRANCIS HR. SEC. SCHOOL, AMERI ROAD RING ROAD-2 NEAR RANI SATI TEMPLE BILASPUR (C.G.), BILASPUR (CG), CHHATTISGARH"
170207,"BRILLIANT PUBLIC SCHOOL, SEEPAT ROAD BAHATARAI BILASPUR NEAR BAHATARAI STADIUM, BILASPUR (CG), CHHATTISGARH"
170208,"KENDRIYA VIDYALAYA BILASPUR, NEAR GURUNANK CHOWK BILASPUR, BILASPUR (CG), CHHATTISGARH"
170209,"NUVOCO PUBLIC SCHOOL, NUVOCO VISTAS CEMENT PLANT AT/PO- GOPALNAGAR, BILASPUR (CG), CHHATTISGARH"
170306,"HOLY CROSS SENIOR SECONDARY SCHOOL, BYRON BAZAR, RAIPUR, CHHATTISGARH, RAIPUR, CHHATTISGARH"
170317,"GYAN GANGA EDUCATIONAL ACADEMY, 12 KM BALODA BAZAR ROAD NEAR VIDHAN SABHA VILLAGE NARDAHA VILLAGE-NARDAHA ADARSH FUELINGSTATION, RAIPUR, CHHATTISGARH"
171001,"DELHI PUBLIC SCHOOL, SCHOLARS ZONE MADWA PLANT ROAD VILLAGE - GHUTHIYA JANJGIR-CHAMPA- 495669 CHHATTISGARH, JANJGIR, CHHATTISGARH"
171901,"DELHI WORLD PUBLIC SCHOOL MDGR, RING ROAD MANENDRAGARH, MANENDRAGARH, CHHATTISGARH"
190101,"COAST GUARD PUBLIC SCHOOL, COAST GUARD PUBLIC SCHOOL, AIRPORT ROAD, DALWADA, NANI-DAMAN, DAMAN (U.T), 396210, DAMAN, DAMAN & DIU(UT)"
200129,"ST.MARKS SR.SEC.PUBLIC SCHOOL, A BLOCK, MEERA BAGH NEAR PASCHIM VIHAR JAI NAR HOSPITAL MEERA BAGH PASCHIM VIHAR, HDFC BANK,DELHI/NEW DELHI, DELHI"
222607,"PODAR INTERNATIONAL SCHOOL NAVSARI, SISODRA DANDI MARG ITALVA HERITAGE ROAD TALUKA NAVSARI - 396445. GUJARAT., NAVSARI, GUJARAT"
223101,"NAV GUJARAT HIGHER SECONDARY SCHOOL, RAJPUR ROAD, BALASINOR, BALASINOR, GUJARAT"
220811,"AMNSINTERNATIONALSCHOOL, AMNS TOWNSHIP, HAZIRA, SURAT, SURAT, GUJARAT"
220812,"G.D.GOENKAINTERNATIONALSCHOOL SURAT, G D GOENKAINTERNATIONALSCHOOLWISDOM VALLYCAMPUS RCCCANAL ROADNEAR ANUVRATDWAR,SURAT, GUJARAT"
221007,"ST XAVIERS HIGH SCHOOL, AT & POST CHARWADA KOPARLI ROAD VAPI, VALSAD/VAPI, GUJARAT"
221401,"SHRI VIVIDHLAXI VIDYAMANDIR PALANPUR, OUT SIDE MIRA GATE TALEY BAUGH PALANPUR DIST : BANASKANTHA PIN : 385001, BANASKANTHA, GUJARAT"
230208,"DAV PUBLIC SCHOOL SECTOR 14 GURGAON, SECTOR 14 GURUGRAM, GURUGRAM, HARYANA"
230505,"BHIWANI PUBLIC SCHOOL, SECTOR -14, BHIWANI, BHIWANI, HARYANA"
231001,"GITA NIKETAN AWASIYA VIDYALAYA, SALARPUR ROAD KURUKSHETRA, KURUKSHETRA, HARYANA"
231301,"SHRI RAM COLLAGE, 70 KM STONE NH 19 PALWAL, PALWAL, HARYANA"
231602,"PATHANIA PUBLIC SCHOOL, 8 KM STONE GOHANA ROAD ROHTAK, ROHTAK, HARYANA"
231603,"DAV CENTENARY PUBLIC SCHOOL, DELHI ROAD ROHTAK, ROHTAK, HARYANA"
240106,"DAV PUBLIC SCHOOL, DARUHI DARUHI DARUHI, HAMIRPUR (HP), HIMACHAL PRADESH"
240301,"DAV PUBLIC SCHOOL, DAV PUBLIC SCHOOL GHUMARWIN DISTT. BILASPUR HP, BILASPUR (HP), HIMACHAL PRADESH"
240303,"DAV PUBLIC SCHOOL, NEAR DC RESIDENCE  CHANGER SECTOR BILASPUR(H.P.)-174001, BILASPUR (HP), HIMACHAL PRADESH"
240801,"DR. YASHWANT SINGH PARMAR GOVT. PG COLLEGE, DR. YASHWANT SINGH PARMAR GOVT. PG COLLEGE NAHAN DISTT. SIRMAUR PIN CODE 173001,SIRMAUR, HIMACHAL PRADESH"
250104,"G D GOENKA PUBLIC SCHOOL GAJANSOO JAMMU J&K, G D GOENKA PUBLIC SCHOOL OPP NAGBANI PANCHAYAT GHAR GAJANSOO MARH ROAD JAMMUJAMMU & KASHMIR, JAMMU, JAMMU & KASHMIR"
250110,"BSF SR SEC SCHOOL, BSF CAMP PALOURA JAMMU, JAMMU, JAMMU & KASHMIR"
250802,"SOLACE INTERNATIONAL SCHOOL, SOLACE INTERNATIONAL SCHOOL BOONURA PULWAMA JAMMU AND KASHMIR, PULWAMA, JAMMU & KASHMIR"
250208,"GOVT. BOYS HIGHER SECONDARY SCHOOL, JAWAHAR NAGAR SRINAGAR, SRINAGAR (J & K), JAMMU & KASHMIR"
250209,"KASHMIR GOVERNMENT POLYTECHNIC COLLEGE, GOGJI BAGH SRINAGAR J K, SRINAGAR (J & K), JAMMU & KASHMIR"
250303,"DELHI PUBLIC SCHOOL ANANTNAG, NH44, BIJBEHARA, SANGAM, ANANTNAG, JAMMU & KASHMIR"
260203,"AIWC ACADEMY OF EXCELLENCE, DIHING ROAD OLD BARIDIH BARIDIH STATE BANK OF INDIA BARIDIH, JAMSHEDPUR, JHARKHAND"
271222,"AGRAGAMI VIDYA KENDRA, C A SITE NO 15/1-A 13TH A MAIN ROAD A SECTOR YELAHANKA NEW TOWN, BENGALURU- URBAN, KARNATAKA"
271223,"JYOTHY KENDRIYA VIDYALAYA, YELACHENAHALLI KANAKAPURA MAIN ROAD NEAR YELACHENAHALLI METRO STATION, BENGALURU- URBAN, KARNATAKA"
271224,"VYASA INTERNATIONAL SCHOOL, SY NO 101/2 DODDABOMMASANDRA BEL NORTH GATE, BENGALURU- URBAN, KARNATAKA"
272904,"PRUDENCE INTERNATIONAL RESIDENTIAL SCHOOL, PEMMANAHALLI KODIGENAHALLI ROAD, HIREHALLI, TUMAKURU, KARNATAKA"
273006,"SECAB MALIK SANDAL POLYTECHNIC COLLEGE, #424 NAURSPUR, BEHIND DISTRICT COURT BAGALKOT ROAD HUDCO CROSS JAL NAGAR BIJAPUR,VIJAYAPURA, KARNATAKA"
272001,"K L E SOCIETYS GUDLEPPA HALLIKERI COLLEGE, P. B. ROAD HAVERI, HAVERI, KARNATAKA"
272501,"B G S PU COLLEGE, BGS PU COLLEGE ACU CAMPUS BG NAGAR, MANDYA, KARNATAKA"
272602,"NAVODAYA CENTRAL SCHOOL CBSE, BOLMANDODDI ROAD RAICHUR, RAICHUR, KARNATAKA"
272603,"DUDDUPUDI ENGLISH MEDIUM HIGH SCHOOL, VALLABALLARI ROAD , PWD CAMP SINDHANUR, RAICHUR, KARNATAKA"
270801,"CHRIST SCHOOL THADAVAPURA NANJANGUD MYSORE KK, CHRIST SCHOOL THADAVAPURA NANJANGUD MYSORE KARNATAKA, MYSURU (MYSORE),KARNATAKA"
271253,"JSS PUBLIC SCHOOL, NO. 31 15TH MAIN 22ND CROSS, BENGALURU- URBAN, KARNATAKA"
270306,"ST. PAULS P U COLLEGE, ST. PAULS P.U. COLLEGE P.J. EXTENSION DAVANAGERE 577002 KARNATAKA, DAVANGERE, KARNATAKA"
270506,"SMT VEERAMMA GANGASHREE WOMENS COLLEGE, KALABURAGI(GULBARGA), H.K.E SOCIETY SMT VEERAMMA GANGASHREE DEGREE COLLEGE FORWOMENS , KALABURAGI(GULBARGA), GULBARGA/KALABURGI, KARNATAKA"
270507,"S. R. N. MEHTA SCHOOL, KALABURAGI (GULBARGA), S. R. N. MEHTA SCHOOL SY 79/1, AZADPUR, SEDAM ROAD, KALABURAGI (GULBARGA),GULBARGA/KALABURGI, KARNATAKA"
270602,"AGM RURAL COLLEGE OF ENGINEERING & TECHNOLOGY, AGMRCET NAVAGRAHA TEERTH NH4 VARUR HUBBALLI, HUBLI, KARNATAKA"
270603,"BENAKA SCHOOL, VIVEKANAND NAGAR, GOKUL ROAD, HUBLI, HUBLI, KARNATAKA"
270604,"K L E IT, KLE IT, AIRPORT ROAD, GOKUL ROAD, HUBLI, HUBLI, KARNATAKA"
270605,"ST ANTONYS PUBLIC SCHOOL, SIDDESWAR PARK VIDAYANAGAR HUBBALLI, HUBLI, KARNATAKA"
280609,"SREE BUDDHA CENTRAL SCHOOL, SREE BUDDHA CENTRAL SCHOOL EDAKULANGARA KARUNAGAPALLY, KOLLAM, KERALA"
280610,"OXFORD CENTRAL SCHOOL KARAVALUR PUNALUR KOLLAM KL, OXFORD CENTRAL SCHOOL KARAVALUR P.O. PUNALUR KOLLAM DISTRICT KERALA,KOLLAM, KERALA"
280703,"ST ANTONY`S PUB SCH KANJIRAPALLY KOTTAYAM DT KL, ST ANTONY`S PUBLIC SCHOOL ANAKKAL POST KANJIRAPALLY KALAKETTY KOTTAYAM DISTTKERALA, KOTTAYAM, KERALA"
280704,"EBENEZER INTERNATIONAL RESIDENTIAL SCHOOL, PATTITHANAM P.O ETTUMANOOR KOTTAYAM, KOTTAYAM, KERALA"
280106,"HOLY ANGELS PUBLIC SCHOOL, PALLIPAD P.O HARIPAD DIST. ALAPPUZHA KERALA, ALAPPUZHA/CHENGANNUR, KERALA"
280107,"V.N.S.S.S.N.TRUSTS CENTRAL SCHOOL, V.N.S.S.S.N.TRUSTS CENTRAL SCHOOL S.N.PURAM P O CHERTHALA, ALAPPUZHA/CHENGANNUR, KERALA"
280203,"CHINMAYA VIDYALAYA, THRIPUNITHURA, KANNANKULANGARA, THRIPPUNITHURA, KERALA, ANGAMALY, KERALA"
281113,"SAI KRISHNA PUBLIC SCHOOL, SAI KRISHNA PUBLIC SCHOOL CHENKAL PO NEYYATTINKARA TEHSIL TRIVANDRUM KERALA, THIRUVANANTHAPURAM,KERALA"
281114,"SIVAGIRI SREE NARAYANA SR SEC SCH VARKALA KL, SIVAGIRI SREE NARAYANA SR SEC SCHOOL SREENIVASAPURAM P.O VARKALA KERALA,THIRUVANANTHAPURAM, KERALA"
281115,"NSS PUBLIC SCHOOL, PERUNTHANNI VALLAKADAVU, THIRUVANANTHAPURAM, KERALA"
281116,"VISWADARSHINI PUBLIC SCHOOL URIYACODE PO TVM KL, VISWADARSHINI PUBLIC SCHOOL URIYACODE PO THIRUVANANTHAPURAM KERALA,THIRUVANANTHAPURAM, KERALA"
281117,"CHINTHALAYA VIDYALAYAM MYLAKKARA TRIVANDRUM KL, CHINTHALAYA VIDYALAYAM DEVANCODE KALLIKADU MYLAKKARA PO THIRUVANANTHAPURAMDIST KERALA, THIRUVANANTHAPURAM, KERALA"
281118,"M A K A M ENGLISH MEDIUM PUBLIC SCHOOL TVM KL, MOULANA ABUL KALAM AZAD MEMORIAL ENGLISH MEDIUM PUBLIC SCHOOL ATTINGAL ROADVENJARAMOODU THIRUVANANTHAPURAM KERALA, THIRUVANANTHAPURAM, KERALA"
281119,"CHINMAYA VIDYALAYA KATTAKADA THIRUVANANTHAPURAM, KATTAKADA THIRUVANANTHAPURAM KATTAKADA KANCHIYOORKONAM ROAD NEAR KSRTCBUS STATION KATTAKADA, THIRUVANANTHAPURAM, KERALA"
281120,"THE OXFORD SCHOOL, KALLATTUMUKKU MANACAUD P.O KALLATTUMUKKU NEAR NATIONAL COLLEGE TRIVANDRUM, THIRUVANANTHAPURAM, KERALA"
280305,"SRI SRI RAVI SHANKAR VIDYA MANDIR ERNAKULAM KL, SRI SRI RAVI SHANKAR VIDYA MANDIR KOTHESHWARAM TEMPLE ROAD CHEPPANAM PANANGAD PO VYTILLA ERNAKULAM KERALA, ERNAKULAM/MOOVATTUPUZHA, KERALA"
280306,"NAIPUNNYA PUBLIC SCHOOL KOCHI, SEAPORT-AIRPORT ROAD THRIKKAKARA KOCHI -682021, ERNAKULAM/MOOVATTUPUZHA, KERALA"
280307,"TOCH INSTITUTE OF SCIENCE AND TECHNOLOGY, TOCH INSTITUTE OF SCIENCE AND TECHNOLOGY , ARAKUNNAM P.O, ERNAKULAM/MOOVATTUPUZHA,KERALA"
280308,"ST PHILOMENA`S PUB SCHOOL ELANJI PO ERNAKULAM KL, ST.PHILOMENA`S PUBLIC SCHOOL ELANJI P.O ERNAKULAM DIST KERALA,ERNAKULAM/MOOVATTUPUZHA, KERALA"
280501,"APSARAPUBLIC SCHOOL, KOLIYADUKKAM PERUMBALA.P.O, KASARAGOD, KERALA"
281209,"AL IRSHAD ENG SCHOOL KILLIMANGALAM TRICHUR KL, AL IRSHAD ENGLISH SCHOOL KILLIMANGALAM P.O TRICHUR DIST KERALA, THRISSUR, KERALA"
281302,"HOLY CROSS CONVENT SENIOR SECONDARY SCHOOL, HOLY CROSS CONVENT SCHOOL, IDUKKI, KERALA"
281401,"SUDARSANAM CENTRAL SCHOOL, ARANMULA P O, KUNNATHUKARA,,PATHANAMTHITTA., PATHANAMTHITTA, KERALA"
280809,"AL-FAROOK RESIDENTIAL SENIOR SECONDARY SCHOOL, FAROOK COLLEGE P.O. CALICUT FAROOK COLLEGE FAROOK COLLEGE, KOZHIKODE/CALICUT,KERALA"
280810,"DAYAPURAM RESIDENTIAL SCHOOL, P.O.NIT CAMPUS PIN 673601 KOZHIKODE KERALA, KOZHIKODE/CALICUT, KERALA"
280811,"SADBHAVANA WORLD SCHOOL KOZHIKODE KERALA, SADHBHAVANA WORLD SCHOOL LOGOCITY VELLIPARAMBA PO KOZHIKODE KERALA,KOZHIKODE/CALICUT, KERALA"
280909,"FLOREAT INTERNATIONAL SENIOR SECONDARY SCHOOL, VALIYAPARAMBA POST PULIKKAL VIA, MALAPPURAM, KERALA"
300112,"F.R.AGNEL CO-ED SENIOR SECONDARY SCHOOL, NEW JAIL ROAD GONDI PURA GANDHI NAGAR, BHOPAL, MADHYA PRADESH"
300113,"LNCT WORLD SCHOOL INDORE BHOPAL MP, LNCT WORLD SCHOOL NEW CHOUKSEY NAGAR LAMBAKHEDA BAIRASIA ROAD KAROND ROAD BHOPALMADHYA PRADESH, BHOPAL, MADHYA PRADESH"
300114,"SANT SHRI ASHARAMJI BAPU GURUKUL, GANDHI NAGAR AIRPORT ROAD, BHOPAL, MADHYA PRADESH"
300115,"SAGAR PUBLIC SCHOOL SAKET NAGAR, 9-A SAKET NAGAR SAKET NAGAR NEAR AIIMS, BHOPAL, MADHYA PRADESH"
300116,"KAMLA DEVI PUBLIC SCHOOL, BEHIND BMHRC CHHOLA OVER BRIDGE ROAD NEAR KAROND MANDI NEAR KAROND GALLA MANDI, BHOPAL, MADHYAPRADESH"
300117,"ANAND VIHAR SCHOOL, LINK ROAD NO 1 TULSI NAGAR, BHOPAL, MADHYA PRADESH"
300118,"SHARDA VIDYA MANDIR, BARKHRI KALAN NEAR BHADBHADAIDAM RATHI BAD, BHOPAL, MADHYA PRADESH"
300323,"SANMATI HIGHER SECONDARY SCHOOL, SANMATI H.S.SCHOOL,RESIDENCY AREA ,RADIO COLONY, INDORE, MADHYA PRADESH"
300325,"LITTLE FLOWER HR. SEC. SCHOOL, KHAJRANA MAIN ROAD, PUSHPA NAGAR, INDORE, MADHYA PRADESH"
300326,"SHRI VAISHANAV ACADEMY SCHOOL INDORE MP, SHRI VAISHNAV ACADEMY SCHOOL 177 SOUTH RAJ MOHALLA INDORE22 MP, INDORE, MADHYAPRADESH"
302803,"GOVT EXCELLENCE HIGHER SECONDARY SCHOOL, GOVT EXCELLENCE HIGHER SECONDARY SCHOOL, IN FRONT OF NAGAR NIGAM, NEAR BUS-STAND,SAGAR (MP) 470001, SAGAR, MADHYA PRADESH"
300407,"MOUNT LITERA ZEE SCH MADAN MAHAL JABALPUR MP, MOUNT LITERA ZEE SCHOOL TAKSHSHILA HILLS SHARDA MANDIR ROAD MADAN MAHAL JABALPURMADHYA PRADESH, JABALPUR, MADHYA PRADESH"
300408,"GYAN GANGA COLLEGE OF TECHNOLOGY JABALPUR, P O TILWARA GHAT NEAR SAHA NALA BARGI HILLS TRIPURI WARD GARHA NEAR BARGI HILL SHAHNALA, JABALPUR, MADHYA PRADESH"
300505,"OXFORD JR COLLEGE DEWAS RD UJJAIN M P, OXFORD JR COLLEGE NEAR ABHILASHA CLY. DEWAS ROAD UJJAIN MADHYA PRADESH, UJJAIN, MADHYAPRADESH"
301901,"CHRIST SENIOR SECONDARY SCHOOL, P B NO. 15 GUNA DT MADHYA PRADESH, GUNA, MADHYA PRADESH"
301902,"VANDANA CONVENT SCHOOL, A. B. ROAD GUNA M.P., GUNA, MADHYA PRADESH"
302301,"KARNI INTERNATIONAL SCHOOL, SANJEET ROAD, MANDSAUR (M.P.), MANDSAUR, MADHYA PRADESH"
